txt,result
" 저가 6 학년 올라가기 1 주일 전이 였을 아버지 때문 지방 내려갔습니다 .. 1 주일 지방 학교 적응 했습니다 근데 피부 백인 급 뽀얀고 이쁜 여자애 있었습니다 근데 얼굴 제대로 못 봐서 못 봤나 했는데 6 학년 가서 만났습니다 같은 반 근데 저가 안경 썼거든요 안경 벗어 보라 겁니다 근데 저가 4 라서 안경 벗으면 눈 침침 해서 벗기가 싫은게 부탁 해서 벗었더니 생겼다고 합니다 안경 썼을 안경 벗 보다 못 생긴 이유 도수 높은 안경 낮게 써서 안경 눈 가려져서 눈 작 아보 쌍꺼풀 있는데 없어 보였다고 하네요 근데 저가 여자애 싫어합니다 하면 노래 틀 적응 못 했는데 이쁜 여자애 같은 반 된것도 모자라서 짝 되어 버렸습니다 근데 낯가림 있어서 이쁘다고 여자애 대화 시도 안 했는데 이쁘다도 여자애 갑자기 책상 웃으면서 그림 그려서 뒀습니다 짝 뽑는 날 이쁘다고한 여자애 한테 여친 있냐고 물어봤습니다 없다고 말 했더니 고개 끄덕 짝 바꿨습니다 그다음 많이 둠으로 만났지만 상황 은 없었습니다 근데 여자애 좋아한다고 진실게임 말 했는데 여자애 귀엽지만 싫다고 했습니다 남자 이쁜 여자애 절 좋아한다는 소문 들었습니다 이쁘다고 여자애 색칠 왼쪽 색칠 안된 오른 쪽 앉았었습니다 근데 남자 와서 영화 보는데 이쁘다고한 여자애 좋냐고 물어보는 전 단호 하기 싫다고 했는데 여자애 들은 같습니다 여자애 대해 관심 끊다가 졸업 하기 12 주 전 다시 관심 보였습니다 저가 친구 대화 있으면 계속 봅니다 못 본 했습니다 근데 1 주일 계속 그러고 있고 애가 저가 대화 할 눈 보고 이쁘다한 여자애 대화 하면 눈 깔고 대화 합니다 .. 저가 지방 에서는 모범생 공부 하는 여서 
 장학금 밖 6 학년 중 공부 하는 받는 남자 중 밖에 없었습니다 총 합 하면 3 명 3 명중 남자 밖에 없고 2 명 여자 여자 애가 좋아하는지 알 싶어서 글 올립니다 입 말 하기 부끄러운 말 해서 민망했으니 올렸습니다 지금 은 인천 송도 살 있습니다 지금 은 청소년 나이 많이 먹었습니다",0
"미팅 만났는데 둘다 가볍게 술자리 생각 나왔던거 같아 서로 스킨십 은 가볍게 대하 면서 놀았던거 같은데 

 이후 어쩌다 보니 계속 연락 주고 받으면서 3 번 만났는데 아예 스킨십 없어 … 근데 지방 서울 서울 만나러 오는거 관심 있다곤 생각 들긴 손 잡아야 썸 이러는데 .. 이건 썸 이야 …. 만나다 보니 진중한 사람 같아서 나도 호감 생기는 중 … 술자리 만났을 랑은 넘 다르당 썸 맞아",1
"개 씨 아니고 30 대 후반 

 요새 회사 맘 든 신입 후배 있는데 

 서로 관계도 좋고 호감 있음 근데 사귀는건 아니고 썸 ... 문제 

 퇴근 나서 

 카톡 보내면 답장 절대 안함 이야기 든 든 무조건 답장 안함 ... 이건 요새 젊 은애 오케이 ... 가끔 주말 카톡 보내면 읽음 확인 하는데 34시간 걸리고 답장 잠 수고 이렇게 옴 .... 근데 솔로 ... 한테 호감 있는건 맞고든 저럴 그러지 회사 에선 아주 친하고 서로 살짝 썸 분위기 .... 근데 퇴근 하면 칼 저러는데 심리 ... 젊 은애 말 하는 회사 퇴근 면 의도 적 연락 피함 시키려 눈 거도 아니고 ... 안부 문자 씹히니 열 받음 ...",0
"옆 부서 두 살 연상 대리 친해졌는데 
 생일도 챙겨주고 간식 주고받고 
 주말 선톡 오고 이런저런 얘기 
 전 직접 만들었다는 잼 반찬 놓고 가더라 솔직히 아무 생각 안 들었는데 잘해주고 얘기 나누다 호감 생기는거 맞자나 난 외근 많아서 사무실 책상 앉을 일이 없는데 

 근데 점심 먹고 사무실 맨날 옆 과장 히 히 덕 거리 면서 놀고 있음 사귀나 싶을 
 누가 사귀냐고 대놓고 물어봤는데 아니래 근데 맨날 붙어다니고 숨기려고 하는게 아닌거 같아 오늘 사무실 보니 집 김밥 싸 왔다고 책상 있더라 다른사람 한테 준것도 아닌데 근데 그러고서 옆 과장 전화 받는데 누나 목소리 들림 얘기 아니고 웃고 수다 떠는데 

 뭐임 불쌍해 보 여서 먹을거 주는거야",0
한테 호감 있는 짝 남이있음 호감 있다고 짝남 한테 톡 많이 학업 관련 해서 서로 얘기 톡 장난 치는데 실제 만났을 한테 시비 말 걸지 않아 눈 은 때때로 마주치거든 .... 어장 인걸,1
"평상시 본채 채하다 엊그제 어쩌다 간식 여인 은 
 갑자기 엄청나게 친한척 계속 카톡 
 방금 카톡 옴 -_-; 저녁 먹었냐고 
 사적 인 질문 엄청 많이 ..",1
"호감 있어서 계속 친해지려 했던 연상 동료 있는데 
 나름 서로 퇴근 톡 당연히 선톡 올 있었음 
 서로 집 직접 만든 과자 반찬 커피 서로 책상 위 올려놓구 가고 
 포스트잇 손편지 마냥 붙여놓고 
 알콩달콩 썸 갈 줄 알았는데 

 근데 옆 과장 이랑은 그것 보다 친하게 굴더라 ... 샌 안 읽 씹도 보이 해서 망상 그만뒀는데",0
"회식 동기 남 직원 옆 자리 앉았는데 
 원래 술 마시면 얼굴 빨개지는데 정신 은 멀쩡함 
 술 먹다가 얼굴 빨개졌는지 남 직원 계속 쪽 힐끔힐끔 쳐다보면서 

 힘들어요 술 취했어 물좀 이러면서 신경 써주더라 회식 끝나고 집 갈 동기 있었는데 쪽 보면서 2 차 갈래  이러고 힘들어서 2 차 안거 쫑 내는데 

 동 직원 집가고나니 카톡 

 씨 거리 멀어서 대화 할 일이 별로 없던거 같아요 오늘 씨 대 화도 술 먹어서 좋았어요 회식 좋을 있네요 조심 히 들어가세요 이랬어 설렜는데 가능성 .. 근데 평소 팀 아니고 자리 멀어서 대화 전혀 안해 
 가끔 지나갈 마주치면 인사 하는 였거든 ..",1
"남 직원 있다면 

 여직원 동료 여직원 자리 

  분 볼수록 괜찮은 같아 .. 여자 소개 시켜주고싶더라 말 했다면 참고 여직원 안 친해",0
"모임 여럿 술 마셨어 중 전 목소리 좋다고 생각 남자 있었는데 얘기 안 해봤거든 술 못 마셔서 안주 먹고있었는데 
 2 차도 가게 되서 옆 앉았어 근데 여럿 왁자지껄 얘기 왔다 갔다 하는 중 은근 터치 하는거야 손 무릎 슬쩍 일어서는데 잡는다고 허리 손대고 시끄럽다고 귓속말 
 한테 호감 있는것보단 술 먹어서 그런거겠지",0
"만나기 전 톡 제법 했는데 
 다정하시고 분위기 이미 달달 했음 
 만나서는 밥 먹고 했는데 알 보니 
 회사 야근 하다가 남았는데 약속 지키려고 오심 당일 애프터 신청 하셔서 했는데 
 애프터 미루 심 나름 이유 이해 갔음 톡 꾸준히 칭찬 질문 하시는데 
 톡 빈도 낮아지고 달달 한지 모르겠음 아직 한번 봤고 스킨 쉽은 전혀 없었음",1
화이트데이 팀 원 한테 페레로로쉐 받았는데 호감 표시 일까 근데 팀원 한테 줬어요,0
"거래처 미팅 마다 보는 인원 중 근데 갈 마다 친절하고 일도 잘해주고 누가 봐도 호감 형 
 왕 대표 님 인재 잘뽑으셨당 부러워했거든 근데 저번 컨디션 안좋을 거래처 갈 일이 있어서 얼굴 창백하니까 
 따뜻한 꿀 물이 초코우유 간식 주면서 
 주차장 바래다주길래 
 속 생명 은인 이러고 말았어 근데 이후 미팅 할 마다 건강 체크 해주고 
 아빠 주신 나눠 먹자고 몸 좋은 챙겨주고 
 오늘 갑자기 주말 밥 먹자고 카톡 왔는데 
 회사 이직 보는거야 호감 이야",1
"활동 한지 3년 동호회 7 살 차이나는 동생 있는데 
 안지 보자 근 2년 가까이된 있거든 예전 감정 없었는데 ... 여행 다니고 여러 명 집 근처 라서 동호회 소 모임 잦게 보면서 많이 친해졌어 자주 연락 보 아무래도 남녀 관계 보니 나도 감정 생겼단 말 이야 ... 근데 헷갈리는 가지 포인트 있어 

 카톡 연락 은 되게 빈번 ... 친구 고민 진로 같은걸 많이 멘토링 해줬는데 헷갈리는거 같아 

 친구 처음 남녀 간 거리 두는게 느껴졌는데 요즘 은 친하다고 생각 해서 연락 하는 건지 관심 있어서 연락 하는 건지 헷갈리는 ... 중간 단계 상태 썸 관계 달달 친근함의 어중간한 사이 ... 두번째 헷갈림 포인트 

 동호회 꼰머질 방지 닉네임 정해 호칭 부르는데 ... 이제 친구 본명 부르는데 
 걔 날 아직도 꼬박꼬박 닉네임 불러 

 애매하냐면 친구 친한 또래 나도 친하거든 ... 근데 걔 은 오빠 식 부른단 말 이야 ... 사실 호칭 딱히 신경 쓰는 타입 은 아닌데 거리 두려도 계속 닉네임 부르는 건지 헷갈려 

 세번 째 ... 나도 헷갈리니까 데이트 신청 까진 아니더라도 둘이서 약속 잡아서 맘 떠보는데 ... 꼬박꼬박 나온단 말 이야 카페 투어 드라이브 같은 ... 근데 종합 적 봤을 말 그대로 친근하게 느껴서 그런지 이성 간 호감 있는 건지 모르겠어 ...",0
"아는 연하남 있는데 친구 통해 알 되었어 만난 첫날 술 마셨고 
 연하남 술 취해 한테 키스 살짝 … 
 친구 화장실 갔을 
 맘 든다 하더라고 … 근데 날 술취해 기억 안 난다 길래 한테 키스 했어 라고는 안 
 … 앞 술 많이 마시지 않는게 좋겠다 했어 매일 톡 은 하는데 
 딱히 없고 … 
 톡 바로바로 답장 안 
 되게 계획 적 규칙 적 인 삶 사는 라 
 답변 없더라 .. 지금 까진 호감 있으면 서로 바로바로 
 답변 하는 연애 해봤는데 … 
 남자 관심 있으면 아무리 바빠도 답 한다며 … 나도 직장인 엄청 바쁠 땐 정신 없어서 
 이해 하는데 음 … 애매해 

 따로 세번 만났는데 
 먼저 만나자고 한거야 싶다고 눈 하는데 
 하자고는 안 하더라 …",0
"남자 직장 동료 동네 예전 
 다니던 미용실 있음 오늘 퇴근 간다 하니까 
 퇴근 하재 

 갔고 거기 헤어질 줄 알았는데 
 갑자기 기다려주겠대 머리 끝날 
 미용실 안 1시간 기다려 줌 집 가라 했는데 
 할 기다리더라 성적 호감 
  단순 동료",1
"운동 하는데서 만난 사람 사람 한테 호감 있을까 호감 표시 해도 될지 알려주라 

 1 원래 운동 오후 였는데 오전 옮기는거 살짝 알고있었는데 전날 보고 오전 운동 안 나오냐 2 지나갈 마다 굳이 할만 질문 계속 
 머리 안 묶으면 운동 할 안 불편한지 
 지난번 얘기 하는거 들었는데 다리 계속 아픈 건지 
 오늘 은 운동 안 하는지 

 3 초콜릿 줬는데 보답 한테 먹을꺼 쥼 

 4 맞은편 걸어오길래 쳐다봤더니 보고있다가 고개 돌림 5 항상 눈 마주 치고 웃으면서 얘기 또는 인사 

 6 근데 번호 따거나 하지 않음 ........ 답답 

 .... 친분 표시 아님 호감 이야 다가가도 될까",1
"같은 부서 여직원 친구 한테 인간 적 호감 

 잘생기고 옷 입어서 좋은데 

 남자 로는 안보 인대 친구 희망 없는거지",0
"

 아침 마다 
 님 브랜드 입으셨네요 님 머리 하셨네요 님 옷 못 보던건데 사셨어요 님 향수 킁킁 

 하는 짓 귀여워서 
 커피 마심 커피 이러고 
 커피 매일 사주긴하는데 

 문득 좋아하나 싶어서요",0
"소개팅 만남 33 남 38 

 남자 분 점잖으시고 매너 매우 좋으 심 데리러 오고 데려다주고 
 식당 늘 본인 찾아서 예약 메뉴 골라주고 
 계산 본인 .. 여자 려고 해도 못내 .. 6 번 만났는데 
 이중 처음 3 번은 남자 분 요청 만났고 
 나머지 3 번은 여자 

 여자 만나면서 호감 생겼는데 
 남자 분 은 적당한 거리 유지 하는 느낌 들어서 
 6 번째 만남 마음 여쭤 보니 

 사실 어릴 적 좋아했으나 사귄 건 아닌 
 상황 포기 했던 사람과 2 주 전 쯤 연락 닿아서 
 많이 혼란 스러운 상태 하시네 여자 편하고 호감 있으나 사귈 마음 은 아직 아니라고 

 알겠다고 
 마음 편해지면 다시 봤으면 좋겠다고 보내 드렸는데 
 기다려 보고 연락 안 오면 포기 해야 하겠지 ..",0
"지금 회사 아니고 
 타 회사 사내 연수 같은 조였던 여자 분 

 경 기지역 였고 
 동생 은 서울 지역 발령 였어 근데 당시 취미 물어보길래 헬스 하니까 
 운동헬스 싶다고하고 ... 난 당시 여친 있어서 걍 웃음 최근 생일 케잌 선물 보 내줬는데 
 호감 있어서 그런",0
"전 직장 퇴사 남자 분 께 연락 받음 호감 많이 표시 하셨고 두 어번 밥 먹음 세번 천천히 만나 보자 2 주 째 계속 연락 잇구 있는데 
 오늘 암 말 두 없이 일상 대화 나누는 중 ..",0
"썸남 바빠서 
 첫 번째 저녁 데이트 
 주 두번째 점심 데이트 했는데 

 첫 번째 데이트 이후 두번째 만나기 전 
 매주 아침 점심 잠자기 전 연락 했는데 
 두번째 데이트 이후 아침 점심 연락 없네 안 좋은 사인인 근데 주간 출근 했냐 점심 먹었냐 자라 날씨 얘기 했는데 
 뭔가 새로운 주제 이야기 할게 없는 같아",0
급식 계란말이 케첩 나왔는데 썸남 급식 당번 케첩 짜주는데 은 지 근 그렇게 짜주는데 저만 웃는 표정 하트 그려 줬어요 확실한거죠,1
"원래 추위 더위 타는 체질 학교 에어컨 추워서 "" 으 -"" 쓱쓱 했더니 아무 말 없이 대각선 앉은 썸남 카디건 던져 줌 ..",1
음 ..... 자꾸 먼저 연락 오더니 순간 안오길래 지 싶어서 먼저 보냈는데 갑자기 인스타 온라인 뜨더니 답장 다시 오프라인 되는거 보고 귀여웠어 쏘 큩 티보 .... 은근 슬쩍 손등 손 올리고 ... 원래 운동 메이 트였는데 운동 할 향수 뿌리 온다던지 .... 귀여워 하여튼 ... 솔직히 할 연락 안보 타입 폰 뒤로 하다가 끝나고 카톡 보 하는지 사진 찍어서 보 내줬 개 귀엽지 않니 당시 그렇게 가고 싶어 했던 캐나다 출장 나가있을 라 캐나다 노을 풍경 찍어서 여러 개 보내주는데 귀엽고 신경 써주는거 기특하고 무 튼,1
생리통 때문 배아 파서 책상 엎드려 있었는데 수업 쉬는시간 내내 잤거든 근데 수업 일어났는데 머리 썸남 사복 플 리스 .. 덮어져 있고 타이레놀 필통 속 있었음 발리는건 걔 반 이었단,1
맨날 먹는 매점 최애 음료수 있었는데 체육 끝나고 그걸 되게 자주 사먹었거든 근데 하루 체육 끝나고 교실 봤더니 음료수 있었음 알 보니 썸남 사줬던거 근데 걔 한테 그걸 좋아한다고 말 한적 없는데 자주 먹는것 같아서 사줬,1
학교 썸남 요즘 도서관 에서만 만나는데 도서관 자리 멀리 있었다가 옆 자리 비 옆 자리 옮겼어 ... 라다 공부 가방 껴안고 보고 있길래 쳐다봤더니 의자 끌 옆 자리 와서 공부 하는 구경 공부 안 이러니까 보는게 재밌어 이러길래 미치는 줄 알았다,1
체육 생리통 배 아파서 쭈그려 앉아있었거든 ... 상체 제대로 못 필 근데 친한 남사 친 후드 집업 위 덮어주고 가는거 가리키면서 이름 저래 이랬는데 남사 친 아프대 이랬는데 반 남자 네다섯 명 와서 외투 벗어서 주고 감 .....,0
